job_title,job_detail_url,job_listed,company_name,company_link,company_location
Social Media Strategist,https://www.linkedin.com/jobs/view/social-media-strategist-at-saatchi-saatchi-we-are-saatchi-3927278087?refId=cJrbErrfnOe%2FgDxyR%2B%2FufA%3D%3D&trackingId=1lnWSjRDbbIoT1mVxyBQ8Q%3D%3D&position=9&pageNum=12&trk=public_jobs_jserp-result_search-card,1 week ago,Saatchi & Saatchi (We Are Saatchi),https://www.linkedin.com/company/we-are-saatchi?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chicago, IL"
Social Media and Marketing Manager,https://www.linkedin.com/jobs/view/social-media-and-marketing-manager-at-trade-mark-interiors-inc-3926127588?refId=cJrbErrfnOe%2FgDxyR%2B%2FufA%3D%3D&trackingId=TKaAq6Inu2%2FkXsLI7steAA%3D%3D&position=10&pageNum=12&trk=public_jobs_jserp-result_search-card,1 week ago,Trade Mark Interiors Inc,https://www.linkedin.com/company/trade-mark-interiors-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sarasota, FL"
Social Media Coordinator,https://www.linkedin.com/jobs/view/social-media-coordinator-at-initial-communications-3926839433?refId=cJrbErrfnOe%2FgDxyR%2B%2FufA%3D%3D&trackingId=si%2BDYlYjLzYmIrgeg6wBCQ%3D%3D&position=11&pageNum=12&trk=public_jobs_jserp-result_search-card,1 week ago,Initial Communications,https://www.linkedin.com/company/initial-communications-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Boston, MA"
Social Media Specialist,https://www.linkedin.com/jobs/view/social-media-specialist-at-three-oaks-hospitality-3934942221?refId=cJrbErrfnOe%2FgDxyR%2B%2FufA%3D%3D&trackingId=YAfaF%2B6JJ2R5hJ6MLYZZ6g%3D%3D&position=12&pageNum=12&trk=public_jobs_jserp-result_search-card,3 days ago,Three Oaks Hospitality,https://www.linkedin.com/company/threeoakshospitality?trk=public_jobs_jserp-result_job-search-card-subtitle,"Tampa, FL"
Entry Level Social Media Coordinator,https://www.linkedin.com/jobs/view/entry-level-social-media-coordinator-at-emerald-logistix-3933640055?refId=cJrbErrfnOe%2FgDxyR%2B%2FufA%3D%3D&trackingId=hgumjiSv8UooDhlul4FxtQ%3D%3D&position=15&pageNum=12&trk=public_jobs_jserp-result_search-card,2 days ago,Emerald Logistix,https://www.linkedin.com/company/emerald-logistix?trk=public_jobs_jserp-result_job-search-card-subtitle,"Denver, CO"
Social Media Engagement Specialist,https://www.linkedin.com/jobs/view/social-media-engagement-specialist-at-southern-careers-institute-3929086080?refId=cJrbErrfnOe%2FgDxyR%2B%2FufA%3D%3D&trackingId=DjbnRxHg4hMXwiRhzk3V0A%3D%3D&position=20&pageNum=12&trk=public_jobs_jserp-result_search-card,1 week ago,Southern Careers Institute,https://www.linkedin.com/company/southern-careers-institute?trk=public_jobs_jserp-result_job-search-card-subtitle,"Austin, TX"
Social Media Community Manager,https://www.linkedin.com/jobs/view/social-media-community-manager-at-invest-with-roots-3933317773?refId=cJrbErrfnOe%2FgDxyR%2B%2FufA%3D%3D&trackingId=Ns9kvhC%2FLEtPJdayJ14OAw%3D%3D&position=21&pageNum=12&trk=public_jobs_jserp-result_search-card,5 days ago,Invest with Roots,https://www.linkedin.com/company/invest-with-roots?trk=public_jobs_jserp-result_job-search-card-subtitle,"Atlanta, GA"
Social Media Marketing Coordinator,https://www.linkedin.com/jobs/view/social-media-marketing-coordinator-at-1am-management-consulting-3927466504?refId=cJrbErrfnOe%2FgDxyR%2B%2FufA%3D%3D&trackingId=MLnqnQGqu9Q3ogJwQbPZMw%3D%3D&position=24&pageNum=12&trk=public_jobs_jserp-result_search-card,1 day ago,1AM Management & Consulting,https://www.linkedin.com/company/1am-management-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,Dallas-Fort Worth Metroplex
Social Media Assistant,https://www.linkedin.com/jobs/view/social-media-assistant-at-malibu-events-promotions-3935135984?refId=cJrbErrfnOe%2FgDxyR%2B%2FufA%3D%3D&trackingId=b8qPbqH3flMYWNzJG8s2Zg%3D%3D&position=25&pageNum=12&trk=public_jobs_jserp-result_search-card,1 day ago,Malibu Events Promotions,https://www.linkedin.com/company/malibuevents?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Antonio, TX"
Social Media Strategist - YouTube (Freelance),https://www.linkedin.com/jobs/view/social-media-strategist-youtube-freelance-at-magnet-media-inc-3926335221?refId=uT6kNt91T6LEF1oNgSjGxw%3D%3D&trackingId=MyrHEUuIJw9YIxM%2FmbOsow%3D%3D&position=1&pageNum=13&trk=public_jobs_jserp-result_search-card,1 week ago,"Magnet Media, Inc.",https://www.linkedin.com/company/magnet-media?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY"
Social Media Team Leader,https://www.linkedin.com/jobs/view/social-media-team-leader-at-urbane-systems-3931967706?refId=uT6kNt91T6LEF1oNgSjGxw%3D%3D&trackingId=EhpqtB9kLhhY1%2BTNHY22pA%3D%3D&position=6&pageNum=13&trk=public_jobs_jserp-result_search-card,6 days ago,Urbane Systems,https://www.linkedin.com/company/urbane-systems-llc?trk=public_jobs_jserp-result_job-search-card-subtitle,United States
Social Media Agent,https://www.linkedin.com/jobs/view/social-media-agent-at-brand-avenue-3925908572?refId=uT6kNt91T6LEF1oNgSjGxw%3D%3D&trackingId=egb7kHG2lL5S38YPkppTuA%3D%3D&position=14&pageNum=13&trk=public_jobs_jserp-result_search-card,6 days ago,Brand Avenue,https://www.linkedin.com/company/brand-avenue-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Freehold, NJ"
Social Media Coordinator,https://www.linkedin.com/jobs/view/social-media-coordinator-at-ello-3917034921?refId=uT6kNt91T6LEF1oNgSjGxw%3D%3D&trackingId=foW8ZuJvhQHeOIF7BT8Iww%3D%3D&position=16&pageNum=13&trk=public_jobs_jserp-result_search-card,1 week ago,Ello,https://www.linkedin.com/company/elloinc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Washington, DC"
Social Media Coordinator,https://www.linkedin.com/jobs/view/social-media-coordinator-at-netpolarity-inc-saicon-consultants-inc-3934709760?refId=uT6kNt91T6LEF1oNgSjGxw%3D%3D&trackingId=RFqrZBmTpK9uRDDrKfjSHw%3D%3D&position=17&pageNum=13&trk=public_jobs_jserp-result_search-card,3 days ago,"netPolarity, Inc. (Saicon Consultants, Inc.)",https://www.linkedin.com/company/netpolarity?trk=public_jobs_jserp-result_job-search-card-subtitle,"El Segundo, CA"
Remote Online Social Media Coordinator,https://www.linkedin.com/jobs/view/remote-online-social-media-coordinator-at-why-not-travel-3929175501?refId=uT6kNt91T6LEF1oNgSjGxw%3D%3D&trackingId=VE9bJNRDjXnfoZueCKwjjA%3D%3D&position=18&pageNum=13&trk=public_jobs_jserp-result_search-card,1 week ago,Why Not Travel,https://www.linkedin.com/company/why-not-travel-more?trk=public_jobs_jserp-result_job-search-card-subtitle,"Washington, United States"
Social Media Manager,https://www.linkedin.com/jobs/view/social-media-manager-at-barrett-jackson-auction-company-3933083354?refId=uT6kNt91T6LEF1oNgSjGxw%3D%3D&trackingId=g8bWEXJENvL3ddI4sJj%2B9g%3D%3D&position=21&pageNum=13&trk=public_jobs_jserp-result_search-card,3 days ago,Barrett-Jackson Auction Company,https://www.linkedin.com/company/barrett-jackson-auction-company?trk=public_jobs_jserp-result_job-search-card-subtitle,"Scottsdale, AZ"
Expression of Interest - Social Media Manager,https://www.linkedin.com/jobs/view/expression-of-interest-social-media-manager-at-marlee-fingerprint-for-success-3926387848?refId=uT6kNt91T6LEF1oNgSjGxw%3D%3D&trackingId=O7n2x7FSRSUb26f2iBh9rw%3D%3D&position=22&pageNum=13&trk=public_jobs_jserp-result_search-card,1 week ago,Marlee (Fingerprint For Success),https://au.linkedin.com/company/fingerprint-for-success?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY"
Social Media Manager,https://www.linkedin.com/jobs/view/social-media-manager-at-good-deed-entertainment-3932312924?refId=cIuRouIpxBVzwGcHXmm9mg%3D%3D&trackingId=RFm7gVQjsJye5ByKGNvO6g%3D%3D&position=2&pageNum=14&trk=public_jobs_jserp-result_search-card,4 days ago,Good Deed Entertainment,https://www.linkedin.com/company/gooddeedentertainment?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ashland, OH"
Part-time Social Media Account Assistant,https://www.linkedin.com/jobs/view/part-time-social-media-account-assistant-at-mattiereid-co-3933932048?refId=cIuRouIpxBVzwGcHXmm9mg%3D%3D&trackingId=XEkQMcIMQRkFdnShA%2BIRRg%3D%3D&position=3&pageNum=14&trk=public_jobs_jserp-result_search-card,4 days ago,mattiereid.co,https://www.linkedin.com/company/mattiereid-co?trk=public_jobs_jserp-result_job-search-card-subtitle,"Atlanta, GA"
Social Media Specialist,https://www.linkedin.com/jobs/view/social-media-specialist-at-uworld-3931805571?refId=cIuRouIpxBVzwGcHXmm9mg%3D%3D&trackingId=lpR3glYKTVdPH2jCQhSRIw%3D%3D&position=4&pageNum=14&trk=public_jobs_jserp-result_search-card,5 days ago,UWorld,https://www.linkedin.com/company/uworld?trk=public_jobs_jserp-result_job-search-card-subtitle,"Irving, TX"
Entry Level Social Media Assistant,https://www.linkedin.com/jobs/view/entry-level-social-media-assistant-at-diaz-consulting-3928442497?refId=cIuRouIpxBVzwGcHXmm9mg%3D%3D&trackingId=FPkwjxGbxIUdgDd7bOb9ug%3D%3D&position=5&pageNum=14&trk=public_jobs_jserp-result_search-card,4 days ago,Diaz Consulting,https://www.linkedin.com/company/diazconsulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Atlanta, GA"
Social Media Associate,https://www.linkedin.com/jobs/view/social-media-associate-at-phantom-3926838855?refId=cIuRouIpxBVzwGcHXmm9mg%3D%3D&trackingId=G%2BFUGwgTBMaXl%2FF3bU38ew%3D%3D&position=6&pageNum=14&trk=public_jobs_jserp-result_search-card,1 week ago,Phantom,https://www.linkedin.com/company/phantomwallet?trk=public_jobs_jserp-result_job-search-card-subtitle,United States
Social Media Coordinator,https://www.linkedin.com/jobs/view/social-media-coordinator-at-mia-aesthetics-3933318150?refId=cIuRouIpxBVzwGcHXmm9mg%3D%3D&trackingId=9noG%2FnXvfZDbXL3zf8S1gQ%3D%3D&position=9&pageNum=14&trk=public_jobs_jserp-result_search-card,5 days ago,Mia Aesthetics,https://www.linkedin.com/company/mia-aesthetics-clinic?trk=public_jobs_jserp-result_job-search-card-subtitle,"Lewisville, TX"
Social Media Manager for Fashion Designer,https://www.linkedin.com/jobs/view/social-media-manager-for-fashion-designer-at-rachel-allan-3931751102?refId=cIuRouIpxBVzwGcHXmm9mg%3D%3D&trackingId=99u2%2FEiZxvVd4VN4t5BTkw%3D%3D&position=10&pageNum=14&trk=public_jobs_jserp-result_search-card,6 days ago,Rachel Allan,https://www.linkedin.com/company/rachel-allan?trk=public_jobs_jserp-result_job-search-card-subtitle,"Houston, TX"
"Assistant Social Media Editor, House Beautiful",https://www.linkedin.com/jobs/view/assistant-social-media-editor-house-beautiful-at-hearst-magazines-3912545353?refId=cIuRouIpxBVzwGcHXmm9mg%3D%3D&trackingId=4F1MUYlqgCtw%2FXj2gU2cGw%3D%3D&position=11&pageNum=14&trk=public_jobs_jserp-result_search-card,5 days ago,Hearst Magazines,https://www.linkedin.com/company/hearst-magazines?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY"
Social Media Content Creator,https://www.linkedin.com/jobs/view/social-media-content-creator-at-foodieland-3924079154?refId=cIuRouIpxBVzwGcHXmm9mg%3D%3D&trackingId=%2Bd35AnXcmcfY7RBg0DKtKQ%3D%3D&position=13&pageNum=14&trk=public_jobs_jserp-result_search-card,1 week ago,FoodieLand,https://www.linkedin.com/company/foodielandnm?trk=public_jobs_jserp-result_job-search-card-subtitle,"Monrovia, CA"
Social Media Coordinator,https://www.linkedin.com/jobs/view/social-media-coordinator-at-presidential-exteriors-3926031584?refId=cIuRouIpxBVzwGcHXmm9mg%3D%3D&trackingId=ab2aU9As7FzP4H%2FPWH1Rfg%3D%3D&position=14&pageNum=14&trk=public_jobs_jserp-result_search-card,1 week ago,Presidential Exteriors,https://www.linkedin.com/company/presidential-exteriors?trk=public_jobs_jserp-result_job-search-card-subtitle,"Rockville, MD"
Social Media Marketing Intern (Part-Time),https://www.linkedin.com/jobs/view/social-media-marketing-intern-part-time-at-the-singing-machine-company-inc-3931989336?refId=cIuRouIpxBVzwGcHXmm9mg%3D%3D&trackingId=zBD3MY9%2FpNUEh1ssgZxYTg%3D%3D&position=16&pageNum=14&trk=public_jobs_jserp-result_search-card,6 days ago,"The Singing Machine Company, Inc",https://www.linkedin.com/company/the-singing-machine?trk=public_jobs_jserp-result_job-search-card-subtitle,"Fort Lauderdale, FL"
"Specialist, Social Media",https://www.linkedin.com/jobs/view/specialist-social-media-at-tennessee-board-of-regents-tbr-3927374814?refId=cIuRouIpxBVzwGcHXmm9mg%3D%3D&trackingId=%2Fz%2BvlEC4asdyUzpUZcLHfw%3D%3D&position=22&pageNum=14&trk=public_jobs_jserp-result_search-card,1 week ago,Tennessee Board of Regents (TBR),https://www.linkedin.com/company/tennessee-board-of-regents?trk=public_jobs_jserp-result_job-search-card-subtitle,"Knoxville, TN"
Social Media Manager,https://www.linkedin.com/jobs/view/social-media-manager-at-beauty-industry-group-3928849027?refId=cIuRouIpxBVzwGcHXmm9mg%3D%3D&trackingId=qWqdQH%2F2cDmG3j%2FkH%2FJCqw%3D%3D&position=23&pageNum=14&trk=public_jobs_jserp-result_search-card,4 days ago,Beauty Industry Group,https://www.linkedin.com/company/beauty-industry-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Los Angeles, CA"
Remote Online Social Media Coordinator,https://www.linkedin.com/jobs/view/remote-online-social-media-coordinator-at-why-not-travel-3929174584?refId=cIuRouIpxBVzwGcHXmm9mg%3D%3D&trackingId=3c%2FCeyJ7OZj1tU%2BXqn8gEA%3D%3D&position=24&pageNum=14&trk=public_jobs_jserp-result_search-card,1 week ago,Why Not Travel,https://www.linkedin.com/company/why-not-travel-more?trk=public_jobs_jserp-result_job-search-card-subtitle,"Maryland, United States"
Woodhouse Social Media Intern - Summer,https://www.linkedin.com/jobs/view/woodhouse-social-media-intern-summer-at-woodhouse-auto-family-3932381597?refId=86PwayBrRvmd2V8rJC6Rlg%3D%3D&trackingId=YLN1lYZY3%2Bfa8b9FXTA4sA%3D%3D&position=1&pageNum=15&trk=public_jobs_jserp-result_search-card,5 days ago,Woodhouse Auto Family,https://www.linkedin.com/company/woodhouse-auto-family?trk=public_jobs_jserp-result_job-search-card-subtitle,"Omaha, NE"
Social Media Coordinator,https://www.linkedin.com/jobs/view/social-media-coordinator-at-new-england-revolution-3928859117?refId=86PwayBrRvmd2V8rJC6Rlg%3D%3D&trackingId=8cecNyQM2UrTUvrS1sGX8g%3D%3D&position=3&pageNum=15&trk=public_jobs_jserp-result_search-card,4 days ago,New England Revolution,https://www.linkedin.com/company/new-england-revolution?trk=public_jobs_jserp-result_job-search-card-subtitle,"Foxborough, MA"
Remote Online Social Media Coordinator,https://www.linkedin.com/jobs/view/remote-online-social-media-coordinator-at-why-not-travel-3929178006?refId=86PwayBrRvmd2V8rJC6Rlg%3D%3D&trackingId=wegkubxOt8LOzL4LX7J7HQ%3D%3D&position=4&pageNum=15&trk=public_jobs_jserp-result_search-card,1 week ago,Why Not Travel,https://www.linkedin.com/company/why-not-travel-more?trk=public_jobs_jserp-result_job-search-card-subtitle,"Missouri, United States"
"Director, Global Social Media",https://www.linkedin.com/jobs/view/director-global-social-media-at-levi-strauss-co-3912833568?refId=86PwayBrRvmd2V8rJC6Rlg%3D%3D&trackingId=GCxUcjBDolb9VzPYJN0cOw%3D%3D&position=6&pageNum=15&trk=public_jobs_jserp-result_search-card,5 days ago,Levi Strauss & Co.,https://www.linkedin.com/company/levi-strauss-&-co-?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Francisco, CA"
Social Media Marketing,https://www.linkedin.com/jobs/view/social-media-marketing-at-indeedful-insight-3926831151?refId=86PwayBrRvmd2V8rJC6Rlg%3D%3D&trackingId=Gs29y%2F3gZEjHb0zuXPa%2BWA%3D%3D&position=7&pageNum=15&trk=public_jobs_jserp-result_search-card,1 week ago,Indeedful Insight,https://www.linkedin.com/company/indeedful-insight?trk=public_jobs_jserp-result_job-search-card-subtitle,"Orlando, FL"
Entry Level Social Media Agent,https://www.linkedin.com/jobs/view/entry-level-social-media-agent-at-fresh-form-draft-3930288978?refId=86PwayBrRvmd2V8rJC6Rlg%3D%3D&trackingId=4yYV7EuE1KJZpvd82ClNMA%3D%3D&position=8&pageNum=15&trk=public_jobs_jserp-result_search-card,1 week ago,Fresh Form Draft,https://www.linkedin.com/company/fresh-form-draft?trk=public_jobs_jserp-result_job-search-card-subtitle,"Holland, OH"
Social Media Coordinator,https://www.linkedin.com/jobs/view/social-media-coordinator-at-cypress-hcm-3932045366?refId=86PwayBrRvmd2V8rJC6Rlg%3D%3D&trackingId=233vaS8IQlvZ1KjZxkNNKw%3D%3D&position=10&pageNum=15&trk=public_jobs_jserp-result_search-card,3 days ago,Cypress HCM,https://www.linkedin.com/company/cypress-hcm?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Jose, CA"
Social Media Specialist,https://www.linkedin.com/jobs/view/social-media-specialist-at-inspyr-solutions-3929068585?refId=86PwayBrRvmd2V8rJC6Rlg%3D%3D&trackingId=z51lWYkT1xsCKRCfE6r%2BsQ%3D%3D&position=12&pageNum=15&trk=public_jobs_jserp-result_search-card,5 days ago,INSPYR Solutions,https://www.linkedin.com/company/inspyrsolutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Addison, TX"
Marketing and Social Media Coordinator,https://www.linkedin.com/jobs/view/marketing-and-social-media-coordinator-at-habitat-for-humanity-of-greater-sacramento-3925912681?refId=86PwayBrRvmd2V8rJC6Rlg%3D%3D&trackingId=YOwuQnkXf3xrQSE92XM6sg%3D%3D&position=13&pageNum=15&trk=public_jobs_jserp-result_search-card,6 days ago,Habitat for Humanity of Greater Sacramento,https://www.linkedin.com/company/sachabitat?trk=public_jobs_jserp-result_job-search-card-subtitle,"Sacramento, CA"
Social Media Intern - Elk Grove,https://www.linkedin.com/jobs/view/social-media-intern-elk-grove-at-point-quest-group-3928456040?refId=86PwayBrRvmd2V8rJC6Rlg%3D%3D&trackingId=1g6nUZ8C6s%2B80NBjFlV4Ag%3D%3D&position=17&pageNum=15&trk=public_jobs_jserp-result_search-card,5 days ago,Point Quest Group,https://www.linkedin.com/company/point-quest-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Elk Grove, CA"
Jr. Social Media Data Analyst,https://www.linkedin.com/jobs/view/jr-social-media-data-analyst-at-jeffreym-consulting-3932688378?refId=86PwayBrRvmd2V8rJC6Rlg%3D%3D&trackingId=f4hreFcO7RqmHcjZpa2PLg%3D%3D&position=21&pageNum=15&trk=public_jobs_jserp-result_search-card,4 days ago,JeffreyM Consulting,https://www.linkedin.com/company/jeffreym-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,United States
Entry Level Social Media Assistant,https://www.linkedin.com/jobs/view/entry-level-social-media-assistant-at-diaz-consulting-3928444145?refId=86PwayBrRvmd2V8rJC6Rlg%3D%3D&trackingId=na19lCMi2UYE9eIYUyCY5g%3D%3D&position=23&pageNum=15&trk=public_jobs_jserp-result_search-card,4 days ago,Diaz Consulting,https://www.linkedin.com/company/diazconsulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Atlanta, GA"
Social Media Associate and Community Engagement Liaison,https://www.linkedin.com/jobs/view/social-media-associate-and-community-engagement-liaison-at-manfredi-jewels-3928201633?refId=86PwayBrRvmd2V8rJC6Rlg%3D%3D&trackingId=z287goKeoZCP26p5eGszJA%3D%3D&position=24&pageNum=15&trk=public_jobs_jserp-result_search-card,1 week ago,Manfredi Jewels,https://www.linkedin.com/company/manfredi-jewels?trk=public_jobs_jserp-result_job-search-card-subtitle,"New Canaan, CT"
Social Media Coordinator,https://www.linkedin.com/jobs/view/social-media-coordinator-at-daily-dot-art-3936367742?refId=86PwayBrRvmd2V8rJC6Rlg%3D%3D&trackingId=QbaZxRDi20NCfI%2FF452fDg%3D%3D&position=25&pageNum=15&trk=public_jobs_jserp-result_search-card,1 week ago,Daily Dot Art,https://www.linkedin.com/company/daily-dot-art?trk=public_jobs_jserp-result_job-search-card-subtitle,"San Antonio, TX"
Social Media Designer - Crafting Innovative Solutions - Beauty & Wellness,https://www.linkedin.com/jobs/view/social-media-designer-crafting-innovative-solutions-beauty-wellness-at-cocreativ-3923112151?refId=63qEfqCq%2BpMr2S47bfdNPw%3D%3D&trackingId=WGCWw2KPdwA0EfT5hFZZQg%3D%3D&position=2&pageNum=16&trk=public_jobs_jserp-result_search-card,1 week ago,CoCreativ,https://www.linkedin.com/company/cocreativ.co?trk=public_jobs_jserp-result_job-search-card-subtitle,"New York, NY"
